id,label,parent,synonym
DOID:7972,lymphoma-like variant infiltrating bladder urothelial carcinoma,invasive bladder transitional cell carcinoma,
DOID:7983,breast malignant eccrine spiradenoma,breast cancer,malignant Eccrine Spiradenoma of the breast
DOID:7984,sclerosing breast papilloma,breast duct papilloma,
DOID:7986,cerebral falx meningioma,anterior cranial fossa meningioma,Falcine meningioma
DOID:799,varicose veins,vein disease,Varix
DOID:799,varicose veins,vein disease,Venous ectasia
DOID:799,varicose veins,vein disease,Venous varices
DOID:799,varicose veins,vein disease,varices
DOID:7994,central nervous system osteosarcoma,central nervous system mesenchymal non-meningothelial tumor,
DOID:7996,familial glomangioma,glomangioma,
DOID:8000,frontal convexity meningioma,cerebral convexity meningioma,
DOID:8003,alveoli adenoma,adenoma,Alveolar adenoma
DOID:8003,alveoli adenoma,adenoma,adenoma of alveoli
DOID:8003,alveoli adenoma,bronchial benign neoplasm,Alveolar adenoma
DOID:8003,alveoli adenoma,bronchial benign neoplasm,adenoma of alveoli
DOID:8006,skin meningioma,meningioma,primary meningioma of the skin
DOID:8006,skin meningioma,skin cancer,primary meningioma of the skin
DOID:8007,Pancoast tumor,lung cancer,Pancoast tumour
DOID:8007,Pancoast tumor,lung cancer,Pancoast's syndrome
DOID:8007,Pancoast tumor,lung cancer,Pancoast's tumour
DOID:8007,Pancoast tumor,lung cancer,Superior pulmonary sulcus syndrome
DOID:8007,Pancoast tumor,lung cancer,malignant Superior Sulcus tumor
DOID:8007,Pancoast tumor,lung cancer,malignant Superior Sulcus tumour
DOID:8007,Pancoast tumor,lung cancer,pulmonary sulcus tumor
DOID:8007,Pancoast tumor,lung cancer,pulmonary sulcus tumour
DOID:8009,penis mixed squamous cell carcinoma,penis squamous cell carcinoma,
DOID:8012,benign pericardial teratoma,pericardium disease,Mature teratoma of Pericardium
DOID:8012,benign pericardial teratoma,cardiovascular organ benign neoplasm,Mature teratoma of Pericardium
DOID:8013,penis papillary carcinoma,penis squamous cell carcinoma,"squamous carcinoma of penis, Papillary type"
DOID:8020,glomangiomyoma,benign perivascular tumor,
DOID:8022,liver fibrosarcoma,liver sarcoma,
DOID:8023,myxoid liposarcoma of the ovary,myxoid liposarcoma,Myxoid Liposarcoma of Ovary
DOID:8023,myxoid liposarcoma of the ovary,liposarcoma of the ovary,Myxoid Liposarcoma of Ovary
DOID:8025,gastric signet ring cell adenocarcinoma,gastric diffuse adenocarcinoma,Signet Ring cell adenocarcinoma of the stomach
DOID:8029,sporadic breast cancer,breast carcinoma,
DOID:8030,periocular meningioma,meningioma,
DOID:8031,pineal region meningioma,meningioma,Pineal meningioma
DOID:8031,pineal region meningioma,pineal gland cancer,Pineal meningioma
DOID:8036,childhood ovarian embryonal carcinoma,ovarian embryonal carcinoma,pediatric Embryonal carcinoma of Ovary
DOID:8042,testis polyembryoma,testicular malignant germ cell cancer,Polyembryoma of testis
DOID:8043,chest wall parachordoma,parachordoma,Parachordoma of the Chest Wall
DOID:8050,bladder tubulo-cystic clear cell adenocarcinoma,bladder clear cell adenocarcinoma,
DOID:8051,bladder papillary clear cell adenocarcinoma,bladder clear cell adenocarcinoma,
DOID:8057,olfactory groove meningioma,anterior cranial fossa meningioma,meningioma of the Olfactory Groove
DOID:8058,pituitary stalk meningioma,meningioma,meningioma of the Pituitary Stalk
DOID:8058,pituitary stalk meningioma,sella turcica neoplasm,meningioma of the Pituitary Stalk
DOID:8060,frontal sinus inverted papilloma,frontal sinus benign neoplasm,Inverted papilloma of the Frontal sinus
DOID:8060,frontal sinus inverted papilloma,papilloma,Inverted papilloma of the Frontal sinus
DOID:8068,intraductal breast myoepitheliosis,breast myoepitheliosis,
DOID:807,carotid artery occlusion,occlusion precerebral artery,Occlusion and stenosis of carotid artery
DOID:807,carotid artery occlusion,carotid artery disease,Occlusion and stenosis of carotid artery
DOID:8072,sarcomatous intrahepatic cholangiocarcinoma,intrahepatic cholangiocarcinoma,
DOID:8078,childhood central nervous system germinoma,central nervous system germinoma,
DOID:8081,myxomatous pattern testicular yolk sac tumor,testicular yolk sac tumor,
DOID:8082,cellular congenital mesoblastic nephroma,congenital mesoblastic nephroma,
DOID:8083,classic congenital mesoblastic nephroma,congenital mesoblastic nephroma,
DOID:809,cocaine abuse,substance abuse,
DOID:8093,maxillary sinus Schneiderian papilloma,maxillary sinus benign neoplasm,Schneiderian papilloma of the maxillary sinus
DOID:8096,bladder mixed adenocarcinoma,bladder adenocarcinoma,
DOID:8097,bladder hepatoid adenocarcinoma,bladder adenocarcinoma,
DOID:8102,fetal adenoma,follicular adenoma,Microfollicular adenoma
DOID:8104,vaginal tubulovillous adenoma,vaginal adenoma,vaginal tubular adenoma
DOID:8105,extrahepatic bile duct cystadenoma,bile duct cystadenoma,Cystadenoma of the extrahepatic bile duct
DOID:8106,cellular phase chronic idiopathic myelofibrosis,myelofibrosis,
DOID:8108,fibroepithelial polyp of urethra,urethral disease,urethral Fibroepithelial polyp
DOID:8108,fibroepithelial polyp of urethra,skin tag,urethral Fibroepithelial polyp
DOID:8109,nephrogenic adenoma of the urethra,urethral benign neoplasm,Nephrogenic adenoma of urethra
DOID:8109,nephrogenic adenoma of the urethra,nephrogenic adenoma,Nephrogenic adenoma of urethra
DOID:8110,periampullary adenocarcinoma,ampulla of Vater adenocarcinoma,
DOID:8117,neuronitis,central nervous system disease,
DOID:8118,mature gastric teratoma,gastric teratoma,Mature teratoma of stomach
DOID:8119,anal canal Paget's disease,anal canal adenocarcinoma,Paget's disease of the anal canal
DOID:8119,anal canal Paget's disease,anal canal adenocarcinoma,anal canal Paget disease
DOID:8122,pseudovascular skin squamous cell carcinoma,skin squamous cell carcinoma,
DOID:813,septic arthritis,arthritis,infectious arthritis
DOID:8130,breast columnar cell mucinous carcinoma,breast mucinous carcinoma,Columnar Cell Change of the Breast
DOID:8130,breast columnar cell mucinous carcinoma,breast mucinous carcinoma,blunt duct adenosis of breast
DOID:8133,epiglottis cancer,supraglottis cancer,epiglottic cancer
DOID:8133,epiglottis cancer,supraglottis cancer,malignant tumor of Epiglottis
DOID:8135,gallbladder lymphoma,lymphoma,Lymphoma of the gallbladder
DOID:8135,gallbladder lymphoma,gallbladder cancer,Lymphoma of the gallbladder
DOID:8137,thymus clear cell carcinoma,thymic carcinoma,Clear cell carcinoma of the Thymus
DOID:8138,thymus sarcomatoid carcinoma,thymic carcinoma,Thymic Carcinosarcoma
DOID:8140,adrenal gland ganglioneuroblastoma,adrenal gland cancer,
DOID:8144,pregerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma,chronic lymphocytic leukemia/small lymphocytic lymphoma,CLL/SLL with Unmutated IGVH
DOID:8149,malignant childhood germ cell neoplasm,childhood germ cell cancer,malignant pediatric germ cell tumor
DOID:8150,pancreatic invasive intraductal papillary-mucinous carcinoma,pancreatic intraductal papillary-colloid carcinoma,
DOID:8151,appendiceal L-cell glucagon-like peptide producing tumor,appendix cancer,appendiceal L-cell glucagon-like peptide producing tumour
DOID:8151,appendiceal L-cell glucagon-like peptide producing tumor,appendix cancer,malignant appendiceal L-cell glucagon-like peptide producing tumor
DOID:8151,appendiceal L-cell glucagon-like peptide producing tumor,appendix cancer,malignant appendiceal L-cell glucagon-like peptide producing tumour
DOID:8151,appendiceal L-cell glucagon-like peptide producing tumor,appendix cancer,malignant appendiceal glucagonoma
DOID:8153,fibroosseous pseudotumor of digits,bone benign neoplasm,Fibroosseous Digital Pseudotumor
DOID:8158,complement component 5 deficiency,complement deficiency,C5 deficiency
DOID:8161,thyroid gland Hurthle cell carcinoma,thyroid gland follicular carcinoma,oncocytic carcinoma of the thyroid
DOID:8162,thyroid Hurthle cell adenoma,follicular adenoma,benign oncocytoma of the thyroid
DOID:8167,gallbladder melanoma,melanoma,malignant melanoma of gallbladder
DOID:8167,gallbladder melanoma,gallbladder cancer,malignant melanoma of gallbladder
DOID:817,interstitial myocarditis,myocarditis,
DOID:8170,fibroepithelial polyp of the anus,anus disease,Fibroepithelial polyp of anus
DOID:8170,fibroepithelial polyp of the anus,skin tag,Fibroepithelial polyp of anus
DOID:8177,endocervical type cervical adenomyoma,cervical adenomyoma,
DOID:8178,endometrial type cervical adenomyoma,cervical adenomyoma,
DOID:8179,cervical atypical polypoid adenomyoma,cervical adenomyoma,
DOID:8186,fallopian tube gestational choriocarcinoma,fallopian tube carcinoma,Gestational Choriocarcinoma of the fallopian tube
DOID:8186,fallopian tube gestational choriocarcinoma,gestational choriocarcinoma,Gestational Choriocarcinoma of the fallopian tube
DOID:8187,gestational uterine corpus choriocarcinoma,gestational choriocarcinoma,
DOID:8187,gestational uterine corpus choriocarcinoma,uterine corpus choriocarcinoma,
DOID:8188,uterine corpus choriocarcinoma,uterine corpus cancer,
DOID:8188,uterine corpus choriocarcinoma,choriocarcinoma,
DOID:819,mediastinitis,connective tissue disease,
DOID:8193,papillary pattern testicular yolk sac tumor,testicular yolk sac tumor,
DOID:8195,hepatoid pattern testicular yolk sac tumor,testicular yolk sac tumor,
DOID:82,myotonic cataract,cataract,
DOID:8203,sacral spinal canal and spinal cord meningioma,spinal canal and spinal cord meningioma,meningioma of the Sacral Spinal canal and Spinal Cord
DOID:8207,hilar lung carcinoma,lung carcinoma,
DOID:8207,hilar lung carcinoma,lung hilum cancer,
DOID:8208,lung superior sulcus carcinoma,Pancoast tumor,Superior Sulcus carcinoma of the lung
DOID:8211,fallopian tube cystadenofibroma,fallopian tube adenofibroma,
DOID:8216,parapharyngeal meningioma,meningioma,Primary Parapharyngeal Meningioma
DOID:8221,upper clivus meningioma,clivus meningioma,meningioma of the Upper Clivus
DOID:8223,penile urethral cancer,male urethral cancer,
DOID:8224,central breast papilloma,breast duct papilloma,large duct breast papilloma
DOID:8224,central breast papilloma,breast duct papilloma,solitary intraductal breast papilloma
DOID:8225,microscopic breast papilloma,breast duct papilloma,
DOID:8227,atypical breast papilloma,breast duct papilloma,
DOID:8230,intrahepatic biliary papillomatosis,biliary papillomatosis,
DOID:8233,inflammatory liposarcoma,well-differentiated liposarcoma,
DOID:8239,lower clivus meningioma,clivus meningioma,meningioma of the lower Clivus
DOID:8243,meningeal melanomatosis,central nervous system melanocytic neoplasm,Leptomeningeal melanomatosis
DOID:8251,adult pleomorphic rhabdomyosarcoma,pleomorphic rhabdomyosarcoma,
DOID:8252,chronic rhinitis,rhinitis,Rhinitis - chronic
DOID:8255,vulva fibroepithelial polyp,vulvar disease,Vulval Fibroepithelial polyp
DOID:8255,vulva fibroepithelial polyp,skin tag,Vulval Fibroepithelial polyp
DOID:8256,olfactory neural tumor,malignant olfactory nerve neoplasm,
DOID:8259,bulbomembranous urethral cancer,male urethral cancer,
DOID:827,ureter tuberculosis,urogenital tuberculosis,tuberculosis of ureter
DOID:827,ureter tuberculosis,ureteral disease,tuberculosis of ureter
DOID:8272,anterior urethra cancer,female urethral cancer,Anterior urethral malignant tumor
DOID:8274,synovial angioma,connective tissue benign neoplasm,hemangioma of Synovium
DOID:8274,synovial angioma,hemangioma,hemangioma of Synovium
DOID:8275,intratubular embryonal carcinoma,embryonal testis carcinoma,
DOID:8282,adult epithelioid sarcoma,epithelioid sarcoma,
DOID:8288,clear cell squamous cell skin carcinoma,skin squamous cell carcinoma,Clear cell squamous cell carcinoma of skin
DOID:8292,atypical follicular adenoma,follicular adenoma,
DOID:8302,mixed endometrial stromal and smooth muscle tumor,uterine corpus cancer,Stromomyoma
DOID:8303,congenital granular cell tumor,physical disorder,
DOID:8303,congenital granular cell tumor,mesenchymal cell neoplasm,
DOID:8304,lymph node palisaded myofibroblastoma,lymph node benign neoplasm,Palisaded Myofibroblastoma of the Lymph Node
DOID:8305,nonossifying fibromyxoid tumor,mesenchymal cell neoplasm,Nonossifying Fibromyxoma
DOID:8307,early invasive cervical adenocarcinoma,cervical adenocarcinoma,
DOID:8310,sclerosing adenosis of breast,proliferative type fibrocystic change of breast,Sclerosing breast Adenosis
DOID:8331,perineural angioma,central nervous system benign neoplasm,
DOID:8331,perineural angioma,hemangioma,
DOID:8335,microglandular adenosis of breast,microglandular adenosis,
DOID:8336,childhood choriocarcinoma of the ovary,choriocarcinoma of ovary,childhood ovarian choriocarcinoma
DOID:8336,childhood choriocarcinoma of the ovary,choriocarcinoma of ovary,pediatric Choriocarcinoma of Ovary
DOID:8337,appendicitis,cecal disease,acute appendicitis
DOID:8337,appendicitis,cecal disease,acute appendicitis with generalized peritonitis
DOID:8337,appendicitis,cecal disease,acute appendicitis with peritoneal abscess
DOID:8338,villoglandular variant cervical mucinous adenocarcinoma,cervical mucinous adenocarcinoma,
DOID:8339,intestinal variant cervical mucinous adenocarcinoma,cervical mucinous adenocarcinoma,
DOID:8340,endocervical type cervical mucinous adenocarcinoma,cervical mucinous adenocarcinoma,"Cervical Mucinous Adenocarcinoma, Endocervical-Type"
DOID:8340,endocervical type cervical mucinous adenocarcinoma,cervical mucinous adenocarcinoma,"Mucinous adenocarcinoma, endocervical type"
DOID:8352,aortic malignant tumor,vascular cancer,aortic malignant neoplasm
DOID:8352,aortic malignant tumor,aortic disease,aortic malignant neoplasm
DOID:8353,epithelioid malignant peripheral nerve sheath tumor,malignant peripheral nerve sheath tumor,epithelioid MPNST
DOID:8353,epithelioid malignant peripheral nerve sheath tumor,malignant peripheral nerve sheath tumor,malignant epithelioid neoplasm of the peripheral nerve Sheath
DOID:8354,complement component 3 deficiency,complement deficiency,C3 deficiency
DOID:8358,pseudoglandular variant testicular seminoma,testis seminoma,
DOID:8361,glassy cell variant cervical adenosquamous carcinoma,cervical adenosquamous carcinoma,
DOID:8362,enteric pattern testicular yolk sac tumor,testicular yolk sac tumor,
DOID:8368,chordoid meningioma,meningioma,"meningioma, chordoid"
DOID:8369,adult malignant schwannoma,malignant peripheral nerve sheath tumor,adult MPNST
DOID:8389,lumbar plexus neoplasm,nerve plexus neoplasm,tumor of Lumbar Plexus
DOID:8392,reticular pattern testicular yolk sac tumor,testicular yolk sac tumor,
DOID:8394,adult type testicular granulosa cell tumor,testicular granulosa cell tumor,
DOID:8399,trombiculiasis,mite infestation,
DOID:84,osteochondritis dissecans,ischemic bone disease,OCD
DOID:840,cork-handlers' disease,extrinsic allergic alveolitis,Suberosis
DOID:840,cork-handlers' disease,extrinsic allergic alveolitis,cork-handlers' disease or lung
DOID:840,cork-handlers' disease,extrinsic allergic alveolitis,cork-handlers' lung
DOID:8400,malignant cornea melanoma,cornea cancer,malignant Corneal melanoma
DOID:8400,malignant cornea melanoma,cornea cancer,malignant melanoma of cornea
DOID:8408,Meckel's diverticulitis,diverticulitis,Meckel diverticulitis
DOID:8409,microinvasive cervical squamous cell carcinoma,cervical squamous cell carcinoma,
DOID:8410,childhood kidney angiomyolipoma,kidney angiomyolipoma,pediatric renal Angiomyolipoma
DOID:8411,kidney angiomyolipoma,kidney benign neoplasm,Angiomyolipoma of kidney
DOID:8411,kidney angiomyolipoma,kidney benign neoplasm,renal Angiomyolipoma
DOID:8415,carcinoma arising in nasal papillomatosis,nasal cavity carcinoma,
DOID:8418,congenital fibrosarcoma,physical disorder,Infantile fibrosarcoma
DOID:8418,congenital fibrosarcoma,childhood fibrosarcoma,Infantile fibrosarcoma
DOID:8419,colloid adenoma,follicular adenoma,Macrofollicular adenoma
DOID:8420,malignant glandular tumor of peripheral nerve sheath,malignant peripheral nerve sheath tumor,glandular MPNST
DOID:8426,follicular infundibulum tumor,hair follicle neoplasm,follicular infundibulum tumour
DOID:8426,follicular infundibulum tumor,hair follicle neoplasm,neoplasm of the Follicular Infundibulum
